SeniorCitizen,tenure,MonthlyCharges,EstimatedTotalSpend,NumActiveServices,AvgMonthlyChargePerService,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_One year,Contract_Two year,TenureGroup_Established,TenureGroup_Loyal,TenureGroup_Veteran,Churn
0,1,90,90,2,30.0,1,1,1,0,1,0,0,0,0,0,0
0,17,81,1377,2,27.0,1,1,1,0,0,0,0,1,0,0,0
0,59,76,4484,3,19.0,0,1,1,1,0,1,0,0,0,1,0
0,15,101,1515,3,25.25,1,0,1,1,0,0,0,1,0,0,1
0,32,73,2336,3,18.25,1,0,1,1,0,1,0,0,1,0,0
0,43,20,860,3,5.0,1,0,1,1,1,0,1,0,1,0,0
1,71,25,1775,3,6.25,1,0,1,1,1,0,0,0,0,1,0
0,54,115,6210,2,38.333333333333336,0,0,1,0,0,0,0,0,0,1,0
0,5,81,405,3,20.25,0,0,1,1,1,0,0,0,0,0,1
0,14,20,280,3,5.0,0,1,1,1,1,0,0,1,0,0,0
0,62,100,6200,2,33.333333333333336,0,1,1,0,0,1,0,0,0,1,1
1,72,90,6480,2,30.0,0,1,1,0,0,0,0,0,0,1,0
0,42,108,4536,3,27.0,1,0,1,1,0,0,1,0,1,0,0
1,72,26,1872,2,8.666666666666666,0,0,1,0,0,1,0,0,0,1,0
0,30,25,750,3,6.25,0,1,1,1,0,1,0,0,1,0,0
0,40,97,3880,3,24.25,1,0,1,1,0,0,1,0,1,0,1
0,25,35,875,2,11.666666666666666,0,1,0,1,1,0,0,0,1,0,0
0,65,67,4355,2,22.333333333333332,1,0,1,0,0,0,1,0,0,1,0
0,14,20,280,2,6.666666666666667,0,0,1,0,0,0,1,1,0,0,0
0,35,20,700,3,5.0,0,1,1,1,0,0,0,0,1,0,0
0,30,70,2100,2,23.333333333333332,0,0,1,0,0,1,0,0,1,0,0
0,30,86,2580,3,21.5,0,1,1,1,0,1,0,0,1,0,0
0,64,100,6400,2,33.333333333333336,1,0,1,0,0,1,0,0,0,1,0
0,71,90,6390,2,30.0,1,1,1,0,1,0,0,0,0,1,0
0,3,37,111,1,18.5,1,0,0,0,0,0,1,0,0,0,1
0,8,75,600,2,25.0,1,0,1,0,1,0,0,0,0,0,0
0,13,99,1287,3,24.75,1,0,1,1,1,0,0,1,0,0,1
0,48,25,1200,2,8.333333333333334,0,0,1,0,0,0,0,0,1,0,0
0,26,85,2210,3,21.25,1,0,1,1,1,0,0,0,1,0,0
0,36,76,2736,2,25.333333333333332,0,0,1,0,0,1,0,0,1,0,0
0,50,70,3500,2,23.333333333333332,0,1,1,0,0,0,0,0,0,1,0
0,49,55,2695,2,18.333333333333332,1,0,1,0,0,0,0,0,0,1,0
1,43,101,4343,2,33.666666666666664,1,0,1,0,0,1,0,0,1,0,0
0,8,19,152,2,6.333333333333333,1,1,1,0,0,0,0,0,0,0,0
0,2,61,122,3,15.25,0,1,1,1,0,1,0,0,0,0,0
0,53,86,4558,2,28.666666666666668,1,1,1,0,1,0,0,0,0,1,0
0,64,97,6208,3,24.25,0,0,1,1,1,0,0,0,0,1,0
0,17,56,952,3,14.0,1,0,1,1,1,0,0,1,0,0,0
0,53,20,1060,3,5.0,1,0,1,1,0,1,0,0,0,1,0
0,1,51,51,2,17.0,1,0,1,0,0,0,1,0,0,0,0
0,48,100,4800,3,25.0,0,1,1,1,1,0,0,0,1,0,0
0,8,38,304,1,19.0,0,1,0,0,1,0,0,0,0,0,0
0,10,91,910,3,22.75,0,1,1,1,0,0,1,0,0,0,0
0,40,81,3240,2,27.0,1,0,1,0,0,0,1,0,1,0,0
0,32,74,2368,3,18.5,0,1,1,1,1,0,1,0,1,0,0
1,41,95,3895,3,23.75,1,0,1,1,1,0,0,0,1,0,0
0,25,100,2500,2,33.333333333333336,0,0,1,0,0,1,0,0,1,0,1
0,22,89,1958,3,22.25,1,1,1,1,0,0,0,1,0,0,0
0,24,25,600,3,6.25,1,0,1,1,0,1,0,1,0,0,0
0,24,60,1440,2,20.0,1,0,1,0,1,0,0,1,0,0,0
1,64,75,4800,3,18.75,0,0,1,1,1,0,1,0,0,1,0
0,3,108,324,3,27.0,1,0,1,1,1,0,0,0,0,0,0
1,63,109,6867,2,36.333333333333336,1,0,1,0,1,1,0,0,0,1,0
0,13,53,689,2,17.666666666666668,0,1,1,0,1,0,0,1,0,0,0
0,20,55,1100,1,27.5,1,0,0,0,1,0,0,1,0,0,0
0,54,86,4644,3,21.5,0,1,1,1,0,0,0,0,0,1,0
0,38,20,760,2,6.666666666666667,0,1,1,0,0,0,1,0,1,0,0
1,1,70,70,3,17.5,1,0,1,1,1,0,0,0,0,0,1
0,67,44,2948,1,22.0,1,0,0,0,0,1,0,0,0,1,0
0,53,64,3392,2,21.333333333333332,1,1,1,0,0,0,1,0,0,1,0
0,29,26,754,2,8.666666666666666,0,1,1,0,0,0,0,0,1,0,0
0,14,56,784,2,18.666666666666668,0,0,1,0,0,0,0,1,0,0,0
0,48,60,2880,3,15.0,0,0,1,1,1,0,0,0,1,0,1
0,48,70,3360,2,23.333333333333332,0,0,1,0,0,0,0,0,1,0,0
0,1,60,60,2,20.0,1,1,1,0,0,0,1,0,0,0,0
0,44,25,1100,2,8.333333333333334,1,1,1,0,0,0,0,0,1,0,0
0,45,96,4320,3,24.0,1,1,1,1,1,0,0,0,1,0,0
0,56,74,4144,2,24.666666666666668,0,0,1,0,1,0,0,0,0,1,1
0,14,31,434,2,10.333333333333334,1,0,0,1,0,0,1,1,0,0,0
0,2,71,142,3,17.75,1,0,1,1,0,0,0,0,0,0,0
1,36,54,1944,2,18.0,1,0,1,0,1,0,0,0,1,0,0
0,5,40,200,2,13.333333333333334,0,0,0,1,0,1,0,0,0,0,1
0,69,61,4209,3,15.25,0,1,1,1,0,0,0,0,0,1,0
0,62,108,6696,2,36.0,1,1,1,0,0,0,0,0,0,1,0
0,1,20,20,3,5.0,0,0,1,1,1,0,1,0,0,0,0
0,34,65,2210,3,16.25,0,0,1,1,1,0,0,0,1,0,0
0,16,81,1296,3,20.25,1,0,1,1,0,0,0,1,0,0,0
0,14,19,266,2,6.333333333333333,0,1,1,0,0,0,1,1,0,0,0
0,49,98,4802,2,32.666666666666664,1,1,1,0,1,0,0,0,0,1,0
0,2,80,160,2,26.666666666666668,1,0,1,0,1,0,0,0,0,0,1
0,26,19,494,2,6.333333333333333,1,1,1,0,0,0,0,0,1,0,0
0,22,96,2112,3,24.0,1,0,1,1,0,1,0,1,0,0,0
0,33,74,2442,3,18.5,1,1,1,1,1,0,0,0,1,0,1
0,4,20,80,2,6.666666666666667,1,1,1,0,0,1,0,0,0,0,0
0,19,20,380,2,6.666666666666667,1,0,1,0,0,0,1,1,0,0,0
0,57,90,5130,3,22.5,1,1,1,1,0,0,0,0,0,1,0
0,51,86,4386,3,21.5,1,0,1,1,0,0,1,0,0,1,0
0,1,44,44,2,14.666666666666666,1,0,1,0,0,0,1,0,0,0,1
0,3,90,270,2,30.0,1,0,1,0,0,1,0,0,0,0,0
0,15,46,690,2,15.333333333333334,0,0,0,1,1,0,0,1,0,0,0
0,52,80,4160,3,20.0,1,0,1,1,1,0,0,0,0,1,0
0,56,100,5600,3,25.0,1,0,1,1,1,0,0,0,0,1,1
0,3,77,231,3,19.25,1,0,1,1,1,0,0,0,0,0,1
0,26,35,910,1,17.5,0,0,0,0,1,0,0,0,1,0,0
0,68,111,7548,2,37.0,0,0,1,0,1,0,1,0,0,1,0
0,4,51,204,2,17.0,0,0,1,0,0,0,0,0,0,0,0
0,72,26,1872,2,8.666666666666666,1,1,1,0,0,1,0,0,0,1,0
0,40,106,4240,2,35.333333333333336,0,0,1,0,1,0,0,0,1,0,0
1,66,100,6600,2,33.333333333333336,1,1,1,0,1,0,0,0,0,1,1
1,19,105,1995,2,35.0,0,0,1,0,0,0,0,1,0,0,0
0,42,20,840,2,6.666666666666667,1,0,1,0,1,0,0,0,1,0,0
0,34,98,3332,3,24.5,1,1,1,1,0,0,0,0,1,0,0
0,1,81,81,3,20.25,0,0,1,1,0,1,0,0,0,0,1
0,72,89,6408,3,22.25,1,1,1,1,1,0,0,0,0,1,0
0,51,20,1020,3,5.0,0,0,1,1,0,0,0,0,0,1,0
1,55,85,4675,3,21.25,0,0,1,1,1,0,1,0,0,1,1
0,66,102,6732,3,25.5,0,1,1,1,1,0,0,0,0,1,1
1,30,90,2700,2,30.0,0,0,1,0,0,0,0,0,1,0,0
1,34,90,3060,3,22.5,1,0,1,1,1,0,1,0,1,0,0
0,55,78,4290,3,19.5,0,0,1,1,1,0,0,0,0,1,1
0,54,95,5130,2,31.666666666666668,0,0,1,0,1,0,0,0,0,1,0
0,57,39,2223,1,19.5,1,0,0,0,1,0,0,0,0,1,1
0,11,74,814,3,18.5,1,1,1,1,1,0,0,0,0,0,1
0,2,20,40,2,6.666666666666667,1,0,1,0,0,0,0,0,0,0,0
1,4,69,276,2,23.0,1,0,1,0,0,1,0,0,0,0,0
0,72,91,6552,2,30.333333333333332,0,1,1,0,0,0,0,0,0,1,0
0,48,20,960,2,6.666666666666667,1,0,1,0,0,0,0,0,1,0,0
0,26,21,546,2,7.0,1,0,1,0,0,1,0,0,1,0,0
0,15,20,300,3,5.0,0,1,1,1,1,0,1,1,0,0,0
0,15,83,1245,3,20.75,0,0,1,1,0,0,1,1,0,0,0
0,64,102,6528,3,25.5,1,0,1,1,1,0,0,0,0,1,0
0,71,111,7881,3,27.75,0,0,1,1,0,0,1,0,0,1,0
0,63,69,4347,2,23.0,1,0,1,0,0,0,1,0,0,1,0
0,64,104,6656,2,34.666666666666664,0,1,1,0,0,1,0,0,0,1,0
0,45,76,3420,3,19.0,1,0,1,1,1,0,0,0,1,0,0
0,4,20,80,3,5.0,0,0,1,1,1,0,0,0,0,0,0
0,31,90,2790,3,22.5,0,0,1,1,1,0,0,0,1,0,1
0,68,110,7480,3,27.5,1,0,1,1,0,0,1,0,0,1,1
0,25,82,2050,2,27.333333333333332,1,0,1,0,0,0,0,0,1,0,0
0,72,25,1800,2,8.333333333333334,1,1,1,0,0,0,1,0,0,1,0
0,36,56,2016,3,14.0,0,0,1,1,0,0,1,0,1,0,0
0,1,44,44,2,14.666666666666666,1,0,1,0,0,1,0,0,0,0,0
0,0,25,0,2,8.333333333333334,1,1,1,0,0,0,1,0,0,0,0
0,25,20,500,3,5.0,0,0,1,1,1,0,0,0,1,0,0
0,8,19,152,3,4.75,0,0,1,1,1,0,0,0,0,0,0
0,37,75,2775,3,18.75,0,1,1,1,1,1,0,0,1,0,0
1,4,95,380,3,23.75,1,0,1,1,0,1,0,0,0,0,0
0,28,83,2324,3,20.75,0,1,1,1,0,0,0,0,1,0,0
0,37,45,1665,1,22.5,0,0,0,0,0,1,0,0,1,0,0
0,1,49,49,3,12.25,1,1,1,1,0,1,0,0,0,0,0
0,25,20,500,2,6.666666666666667,0,1,1,0,1,1,0,0,1,0,0
0,26,98,2548,3,24.5,1,0,1,1,1,0,0,0,1,0,1
1,9,81,729,2,27.0,0,0,1,0,0,0,0,0,0,0,1
0,21,103,2163,3,25.75,0,1,1,1,0,0,1,1,0,0,1
1,19,80,1520,3,20.0,1,0,1,1,1,0,0,1,0,0,1
0,18,34,612,2,11.333333333333334,1,0,0,1,1,0,0,1,0,0,0
0,32,108,3456,2,36.0,1,0,1,0,1,0,0,0,1,0,1
1,23,35,805,2,11.666666666666666,1,0,0,1,0,1,0,1,0,0,0
0,55,75,4125,2,25.0,0,1,1,0,1,0,0,0,0,1,0
0,43,26,1118,2,8.666666666666666,1,0,1,0,0,0,0,0,1,0,0
1,2,45,90,2,15.0,1,0,1,0,0,0,0,0,0,0,1
0,5,83,415,2,27.666666666666668,0,0,1,0,0,0,0,0,0,0,0
0,14,61,854,3,15.25,1,1,1,1,1,0,1,1,0,0,0
0,4,61,244,2,20.333333333333332,1,0,1,0,0,0,1,0,0,0,0
0,4,45,180,2,15.0,1,0,1,0,0,0,1,0,0,0,0
0,12,20,240,2,6.666666666666667,0,0,1,0,0,0,0,0,0,0,0
0,68,86,5848,3,21.5,0,0,1,1,1,0,0,0,0,1,0
0,10,86,860,3,21.5,1,0,1,1,1,0,0,0,0,0,1
0,53,95,5035,2,31.666666666666668,0,0,1,0,0,0,0,0,0,1,1
0,27,19,513,2,6.333333333333333,1,0,1,0,0,0,0,0,1,0,0
1,34,80,2720,2,26.666666666666668,0,1,1,0,0,1,0,0,1,0,1
1,11,85,935,3,21.25,0,0,1,1,1,1,0,0,0,0,1
0,64,26,1664,2,8.666666666666666,0,0,1,0,0,0,0,0,0,1,0
0,13,82,1066,2,27.333333333333332,0,0,1,0,1,0,1,1,0,0,0
0,3,20,60,3,5.0,1,1,1,1,0,0,1,0,0,0,0
0,24,90,2160,3,22.5,1,0,1,1,1,0,0,1,0,0,0
0,69,61,4209,3,15.25,0,0,1,1,1,0,0,0,0,1,0
0,20,96,1920,3,24.0,0,1,1,1,0,0,0,1,0,0,0
0,48,45,2160,2,15.0,0,0,0,1,0,0,1,0,1,0,0
0,13,54,702,1,27.0,1,0,0,0,0,0,1,1,0,0,1
1,5,86,430,2,28.666666666666668,1,0,1,0,1,0,0,0,0,0,0
0,5,70,350,3,17.5,0,1,1,1,1,1,0,0,0,0,0
1,1,74,74,2,24.666666666666668,1,0,1,0,0,1,0,0,0,0,0
0,30,94,2820,3,23.5,1,1,1,1,1,0,0,0,1,0,1
0,13,101,1313,2,33.666666666666664,1,0,1,0,1,0,0,1,0,0,0
0,61,94,5734,2,31.333333333333332,0,0,1,0,0,0,1,0,0,1,0
0,4,20,80,2,6.666666666666667,0,0,1,0,0,0,0,0,0,0,0
0,10,55,550,3,13.75,0,1,1,1,1,1,0,0,0,0,1
0,40,64,2560,3,16.0,0,0,1,1,1,0,0,0,1,0,0
0,43,66,2838,2,22.0,1,0,1,0,0,1,0,0,1,0,0
0,1,30,30,2,10.0,0,0,0,1,1,0,1,0,0,0,0
1,1,70,70,3,17.5,0,0,1,1,0,1,0,0,0,0,1
0,19,20,380,3,5.0,0,0,1,1,0,0,1,1,0,0,0
0,9,75,675,2,25.0,0,0,1,0,0,0,0,0,0,0,0
0,9,81,729,3,20.25,1,0,1,1,1,0,0,0,0,0,0
0,18,20,360,3,5.0,1,1,1,1,1,0,0,1,0,0,0
0,67,106,7102,3,26.5,0,0,1,1,1,0,0,0,0,1,0
0,13,44,572,3,11.0,0,0,1,1,1,1,0,1,0,0,0
0,5,70,350,2,23.333333333333332,1,0,1,0,1,0,0,0,0,0,1
1,33,110,3630,2,36.666666666666664,1,0,1,0,1,0,0,0,1,0,0
0,62,65,4030,2,21.666666666666668,0,0,1,0,0,1,0,0,0,1,0
0,72,101,7272,3,25.25,1,0,1,1,1,1,0,0,0,1,0
0,8,84,672,3,21.0,1,0,1,1,0,1,0,0,0,0,1
1,1,46,46,2,15.333333333333334,0,0,1,0,0,0,0,0,0,0,1
0,44,95,4180,2,31.666666666666668,0,0,1,0,0,0,0,0,1,0,0
0,17,97,1649,3,24.25,1,0,1,1,1,0,1,1,0,0,0
0,30,100,3000,3,25.0,0,1,1,1,0,0,1,0,1,0,1
0,69,26,1794,2,8.666666666666666,1,1,1,0,0,1,0,0,0,1,0
0,23,50,1150,3,12.5,0,0,1,1,1,0,1,1,0,0,0
0,2,86,172,3,21.5,0,0,1,1,0,1,0,0,0,0,1
1,3,45,135,3,11.25,0,0,1,1,1,0,0,0,0,0,1
0,30,75,2250,2,25.0,0,0,1,0,0,1,0,0,1,0,0
0,1,44,44,3,11.0,1,0,1,1,1,0,1,0,0,0,0
1,8,100,800,2,33.333333333333336,0,0,1,0,0,0,0,0,0,0,0
1,59,83,4897,2,27.666666666666668,1,0,1,0,1,0,0,0,0,1,0
1,7,51,357,2,17.0,0,0,1,0,0,0,0,0,0,0,0
0,37,95,3515,2,31.666666666666668,0,1,1,0,0,0,0,0,1,0,0
0,49,109,5341,2,36.333333333333336,1,1,1,0,1,0,0,0,0,1,0
0,26,82,2132,2,27.333333333333332,0,0,1,0,1,0,0,0,1,0,0
0,1,80,80,3,20.0,0,0,1,1,1,0,1,0,0,0,1
0,62,114,7068,2,38.0,0,0,1,0,0,0,1,0,0,1,0
0,36,95,3420,2,31.666666666666668,1,0,1,0,0,0,0,0,1,0,0
0,32,20,640,3,5.0,1,1,1,1,1,0,1,0,1,0,0
0,30,19,570,2,6.333333333333333,0,1,1,0,0,1,0,0,1,0,0
0,21,106,2226,2,35.333333333333336,1,0,1,0,1,1,0,1,0,0,1
0,66,106,6996,2,35.333333333333336,1,0,1,0,1,0,0,0,0,1,1
0,32,80,2560,2,26.666666666666668,1,0,1,0,1,0,0,0,1,0,1
1,3,80,240,2,26.666666666666668,0,0,1,0,1,0,0,0,0,0,1
0,69,20,1380,3,5.0,0,1,1,1,1,0,0,0,0,1,0
0,10,110,1100,3,27.5,1,0,1,1,1,0,1,0,0,0,1
1,1,69,69,3,17.25,0,0,1,1,0,0,0,0,0,0,1
0,69,91,6279,3,22.75,1,0,1,1,1,0,0,0,0,1,0
1,4,94,376,2,31.333333333333332,0,0,1,0,1,0,0,0,0,0,1
0,66,63,4158,3,15.75,1,1,1,1,1,1,0,0,0,1,0
0,35,24,840,2,8.0,0,0,0,1,0,1,0,0,1,0,0
0,22,105,2310,2,35.0,1,0,1,0,0,0,0,1,0,0,0
0,55,19,1045,2,6.333333333333333,0,1,1,0,0,0,0,0,0,1,0
0,9,81,729,2,27.0,1,0,1,0,1,0,0,0,0,0,1
0,55,90,4950,2,30.0,0,0,1,0,0,1,0,0,0,1,0
0,36,106,3816,3,26.5,0,0,1,1,1,1,0,0,1,0,0
1,27,81,2187,2,27.0,1,0,1,0,0,0,0,0,1,0,1
0,67,107,7169,3,26.75,0,1,1,1,1,0,0,0,0,1,0
1,54,102,5508,2,34.0,0,0,1,0,0,0,0,0,0,1,1
0,62,39,2418,1,19.5,1,0,0,0,0,1,0,0,0,1,0
0,56,52,2912,1,26.0,1,1,0,0,0,0,1,0,0,1,0
0,34,110,3740,2,36.666666666666664,0,0,1,0,0,0,0,0,1,0,1
0,33,86,2838,2,28.666666666666668,0,1,1,0,0,0,0,0,1,0,1
0,5,94,470,2,31.333333333333332,0,0,1,0,0,0,0,0,0,0,1
0,16,20,320,2,6.666666666666667,0,0,1,0,1,0,0,1,0,0,0
0,34,89,3026,2,29.666666666666668,1,0,1,0,0,0,0,0,1,0,0
1,58,106,6148,2,35.333333333333336,0,0,1,0,0,0,0,0,0,1,1
1,66,71,4686,2,23.666666666666668,0,0,1,0,0,0,0,0,0,1,0
0,37,20,740,2,6.666666666666667,1,0,1,0,0,0,0,0,1,0,0
0,6,46,276,2,15.333333333333334,0,1,1,0,0,1,0,0,0,0,0
0,65,74,4810,2,24.666666666666668,1,0,1,0,0,0,0,0,0,1,0
0,51,20,1020,2,6.666666666666667,1,0,1,0,0,0,0,0,0,1,0
0,2,45,90,2,15.0,1,0,1,0,0,0,0,0,0,0,1
0,18,68,1224,2,22.666666666666668,1,0,1,0,1,1,0,1,0,0,0
0,51,60,3060,3,15.0,0,0,1,1,0,0,0,0,0,1,0
0,15,100,1500,3,25.0,1,0,1,1,0,0,1,1,0,0,0
0,72,106,7632,3,26.5,1,1,1,1,1,0,1,0,0,1,0
0,12,19,228,2,6.333333333333333,1,1,1,0,1,0,0,0,0,0,0
0,60,40,2400,2,13.333333333333334,1,0,0,1,1,0,0,0,0,1,0
0,32,19,608,2,6.333333333333333,0,0,1,0,0,0,0,0,1,0,0
0,6,80,480,3,20.0,1,0,1,1,1,0,0,0,0,0,1
0,39,100,3900,3,25.0,1,1,1,1,1,0,1,0,1,0,0
0,2,75,150,3,18.75,1,0,1,1,1,0,0,0,0,0,0
0,71,79,5609,2,26.333333333333332,1,0,1,0,0,1,0,0,0,1,0
0,1,60,60,2,20.0,0,0,1,0,0,0,0,0,0,0,1
0,2,80,160,2,26.666666666666668,1,0,1,0,0,0,0,0,0,0,1
0,72,110,7920,3,27.5,0,1,1,1,1,0,0,0,0,1,0
0,41,69,2829,2,23.0,0,0,1,0,0,0,1,0,1,0,0
1,7,75,525,3,18.75,1,0,1,1,1,0,1,0,0,0,0
1,35,95,3325,3,23.75,1,0,1,1,1,1,0,0,1,0,0
0,31,80,2480,3,20.0,1,0,1,1,1,0,1,0,1,0,0
0,45,24,1080,2,8.0,1,1,1,0,0,1,0,0,1,0,0
0,15,93,1395,2,31.0,1,0,1,0,0,0,1,1,0,0,1
0,27,20,540,2,6.666666666666667,1,1,1,0,1,0,0,0,1,0,0
1,31,91,2821,2,30.333333333333332,0,0,1,0,0,1,0,0,1,0,0
0,41,66,2706,3,16.5,0,1,1,1,0,0,1,0,1,0,1
0,19,19,361,2,6.333333333333333,1,0,1,0,0,0,0,1,0,0,0
0,25,59,1475,1,29.5,0,1,0,0,0,1,0,0,1,0,1
0,15,105,1575,3,26.25,0,1,1,1,0,1,0,1,0,0,0
0,2,72,144,3,18.0,0,1,1,1,1,0,0,0,0,0,0
0,12,50,600,2,16.666666666666668,1,0,1,0,0,0,0,0,0,0,1
1,23,79,1817,2,26.333333333333332,0,0,1,0,1,0,1,1,0,0,0
0,22,20,440,2,6.666666666666667,0,1,1,0,1,0,0,1,0,0,0
0,71,101,7171,3,25.25,1,1,1,1,0,0,1,0,0,1,0
1,30,101,3030,3,25.25,0,1,1,1,1,0,0,0,1,0,0
0,20,19,380,3,4.75,0,0,1,1,0,0,1,1,0,0,0
0,1,56,56,2,18.666666666666668,1,0,1,0,0,0,0,0,0,0,0
0,68,85,5780,3,21.25,0,1,1,1,0,0,1,0,0,1,0
0,14,20,280,2,6.666666666666667,1,0,1,0,0,0,0,1,0,0,0
0,2,20,40,3,5.0,1,1,1,1,1,0,1,0,0,0,1
0,38,70,2660,3,17.5,1,0,1,1,1,0,0,0,1,0,0
0,18,20,360,3,5.0,1,0,1,1,0,1,0,1,0,0,0
0,31,104,3224,2,34.666666666666664,0,0,1,0,0,0,0,0,1,0,0
0,71,64,4544,2,21.333333333333332,0,1,1,0,1,0,0,0,0,1,0
0,67,110,7370,3,27.5,1,0,1,1,1,0,0,0,0,1,0
0,72,92,6624,3,23.0,1,0,1,1,0,0,1,0,0,1,0
1,32,106,3392,3,26.5,1,0,1,1,0,0,1,0,1,0,1
0,4,81,324,3,20.25,1,1,1,1,1,1,0,0,0,0,1
0,23,60,1380,2,20.0,0,0,1,0,1,0,0,1,0,0,0
0,66,67,4422,2,22.333333333333332,0,1,1,0,0,0,1,0,0,1,0
1,57,105,5985,2,35.0,1,0,1,0,0,0,1,0,0,1,0
0,36,90,3240,2,30.0,0,0,1,0,0,0,0,0,1,0,0
0,13,25,325,1,12.5,1,0,0,0,1,0,0,1,0,0,0
0,9,83,747,3,20.75,0,0,1,1,1,0,0,0,0,0,1
0,5,81,405,3,20.25,0,1,1,1,1,0,1,0,0,0,0
0,67,86,5762,3,21.5,0,0,1,1,0,0,1,0,0,1,0
0,4,75,300,3,18.75,1,0,1,1,0,0,1,0,0,0,1
0,1,70,70,3,17.5,0,0,1,1,0,0,0,0,0,0,1
0,31,20,620,2,6.666666666666667,0,1,1,0,0,0,1,0,1,0,1
0,3,43,129,3,10.75,1,0,1,1,0,0,1,0,0,0,1
0,4,79,316,2,26.333333333333332,0,1,1,0,0,1,0,0,0,0,0
0,33,95,3135,2,31.666666666666668,0,0,1,0,0,0,1,0,1,0,0
0,58,25,1450,2,8.333333333333334,0,1,1,0,0,0,0,0,0,1,0
0,25,25,625,2,8.333333333333334,1,1,1,0,0,0,1,0,1,0,0
0,4,76,304,2,25.333333333333332,1,0,1,0,0,0,0,0,0,0,1
1,51,94,4794,3,23.5,1,0,1,1,0,0,0,0,0,1,0
0,19,25,475,2,8.333333333333334,1,0,0,1,1,0,0,1,0,0,0
0,11,44,484,3,11.0,0,0,1,1,0,1,0,0,0,0,1
0,24,56,1344,2,18.666666666666668,0,0,1,0,0,0,0,1,0,0,0
0,18,74,1332,3,18.5,1,0,1,1,0,1,0,1,0,0,0
0,4,24,96,1,12.0,0,0,0,0,0,1,0,0,0,0,1
0,12,78,936,3,19.5,0,0,1,1,1,0,0,0,0,0,1
1,19,88,1672,2,29.333333333333332,1,0,1,0,0,0,1,1,0,0,1
1,31,97,3007,2,32.333333333333336,1,0,1,0,0,0,0,0,1,0,0
1,61,64,3904,2,21.333333333333332,1,0,1,0,0,0,0,0,0,1,0
1,8,70,560,2,23.333333333333332,1,0,1,0,0,1,0,0,0,0,0
0,49,87,4263,2,29.0,0,1,1,0,0,0,0,0,0,1,0
0,5,51,255,1,25.5,1,0,0,0,1,0,0,0,0,0,1
0,35,73,2555,3,18.25,1,1,1,1,1,0,1,0,1,0,0
0,70,116,8120,2,38.666666666666664,1,0,1,0,0,0,0,0,0,1,1
0,1,101,101,2,33.666666666666664,1,0,1,0,1,0,1,0,0,0,1
0,31,88,2728,2,29.333333333333332,0,0,1,0,0,0,1,0,1,0,0
1,13,74,962,2,24.666666666666668,0,0,1,0,0,0,0,1,0,0,1
0,28,51,1428,2,17.0,1,1,0,1,1,0,1,0,1,0,0
1,50,70,3500,3,17.5,1,0,1,1,1,0,0,0,0,1,0
1,22,20,440,2,6.666666666666667,0,0,1,0,0,1,0,1,0,0,0
0,36,61,2196,1,30.5,1,1,0,0,0,0,0,0,1,0,0
0,40,106,4240,3,26.5,1,0,1,1,1,0,0,0,1,0,0
0,19,50,950,2,16.666666666666668,1,1,1,0,0,0,0,1,0,0,0
0,4,81,324,3,20.25,0,1,1,1,0,0,1,0,0,0,1
0,35,86,3010,2,28.666666666666668,0,0,1,0,0,0,1,0,1,0,1
0,20,69,1380,3,17.25,0,0,1,1,1,0,0,1,0,0,0
0,11,20,220,2,6.666666666666667,1,0,1,0,0,1,0,0,0,0,0
0,9,20,180,2,6.666666666666667,0,1,1,0,0,0,1,0,0,0,0
0,71,99,7029,2,33.0,0,1,1,0,0,0,0,0,0,1,0
0,71,20,1420,2,6.666666666666667,0,1,1,0,0,0,1,0,0,1,0
0,71,113,8023,3,28.25,0,0,1,1,0,0,1,0,0,1,0
0,31,79,2449,2,26.333333333333332,0,0,1,0,1,0,0,0,1,0,0
1,1,70,70,3,17.5,0,0,1,1,0,0,0,0,0,0,1
0,31,76,2356,3,19.0,1,0,1,1,1,0,1,0,1,0,0
0,1,71,71,2,23.666666666666668,0,0,1,0,0,0,1,0,0,0,1
0,1,69,69,3,17.25,1,0,1,1,1,1,0,0,0,0,1
0,67,80,5360,3,20.0,1,1,1,1,1,0,0,0,0,1,1
1,43,94,4042,3,23.5,0,0,1,1,1,0,1,0,1,0,0
1,21,87,1827,2,29.0,1,0,1,0,0,0,0,1,0,0,0
0,61,106,6466,3,26.5,0,0,1,1,0,0,0,0,0,1,0
0,6,25,150,2,8.333333333333334,1,1,1,0,0,0,1,0,0,0,0
0,24,20,480,3,5.0,0,0,1,1,0,0,1,1,0,0,0
0,39,81,3159,3,20.25,1,0,1,1,1,0,0,0,1,0,0
0,65,25,1625,2,8.333333333333334,0,1,1,0,0,0,0,0,0,1,0
0,1,86,86,3,21.5,0,0,1,1,0,0,1,0,0,0,1
0,6,88,528,2,29.333333333333332,1,0,1,0,0,0,0,0,0,0,0
1,56,101,5656,2,33.666666666666664,0,0,1,0,1,0,0,0,0,1,1
0,23,69,1587,3,17.25,0,0,1,1,1,0,0,1,0,0,0
0,34,20,680,2,6.666666666666667,1,0,1,0,0,0,0,0,1,0,0
0,21,20,420,2,6.666666666666667,1,0,1,0,0,0,0,1,0,0,0
0,62,69,4278,3,17.25,1,0,1,1,0,1,0,0,0,1,0
0,62,20,1240,2,6.666666666666667,1,0,1,0,0,0,1,0,0,1,0
